gene	NN3_S1	NN3_S2	NN3_S3	NN9_S4	NN9_S5	NN9_S6
25380	0	2	0	2	7	2
25381	175	244	292	220	472	383
25383	1	2	0	0	0	1
25384	57	111	108	56	169	146
25386	3	1	0	0	6	3
25393	7076	9158	10111	7907	21089	17024
25395	25	40	49	40	88	67
25400	29	25	35	32	73	55
25401	9	6	8	6	9	14
25402	197	324	382	203	549	433
25403	123	170	159	120	259	243
25404	1190	1483	1516	1179	2634	2387
25407	38	23	25	7	38	20
25408	113	141	151	137	340	286
25409	226	325	368	289	630	487
25410	1391	1932	2009	1652	4044	3501
25413	357	435	508	426	1009	779
25417	903	1309	1546	1014	2755	2583
25420	24	33	31	25	61	44
25421	455	587	639	474	1318	1051
25422	6842	8871	9889	7598	20183	17026
25423	502	553	658	500	1369	1018
25425	308	349	380	291	742	662
25427	630	642	719	581	1272	1197
25428	5737	7144	7741	6686	17003	13591
25429	55	77	102	55	207	158
25431	0	0	0	0	0	0
25432	1	2	5	2	4	2
25436	28	39	25	23	87	64
25437	974	1242	1502	1265	3065	2249
25439	411	557	598	471	1212	923
25451	437	649	527	499	1319	1054
25453	138	171	284	151	354	291
25461	0	7	8	6	13	6
25464	7	7	13	6	23	17
25465	277	323	414	354	917	720
25466	84	126	137	96	244	171
25467	0	0	0	0	1	0
25468	847	1211	1354	1118	2739	2313
25469	1	0	3	2	3	4
25470	78	115	112	88	225	174
25473	21	32	39	22	61	43
25474	296	336	452	354	719	636
25475	502	448	479	466	1064	1037
25477	266	305	331	241	724	596
25478	341	363	418	344	678	603
25479	1	3	2	8	9	8
25480	0	2	3	2	4	11
25481	2	4	4	4	5	4
25482	1	0	3	0	1	2
25484	181	222	294	218	561	451
25486	336	407	484	390	926	837
25487	461	534	606	543	1348	1136
25488	0	0	0	5	4	2
25489	1	0	0	0	2	0
25491	6	20	13	6	28	17
25492	39	81	77	34	143	85
25494	9	8	22	9	22	21
25495	212	332	346	254	679	603
25496	0	0	1	1	0	2
25497	0	0	0	0	0	0
25498	2	13	13	14	53	30
25499	602	872	866	641	1589	1368
25500	1	1	0	0	1	0
25503	421	630	592	530	1316	1038
25504	10	18	34	22	38	54
25505	144	192	196	157	326	275
25507	14	12	6	8	15	11
25508	155	245	160	185	554	381
25509	79	128	136	80	248	220
25510	134	192	182	140	378	311
25511	49	73	75	78	183	155
25512	429	481	572	494	1216	1015
25515	1	3	4	0	10	4
25519	1	3	3	6	10	8
25521	98	96	92	111	242	207
25525	11	24	27	24	69	42
25528	0	0	0	0	1	0
25529	104	107	97	93	238	197
25531	419	450	566	440	1213	858
25532	144	206	232	239	597	466
25533	97	128	125	104	220	223
25534	72	103	89	69	189	164
25537	132	182	198	154	383	309
25538	74	106	108	90	207	158
25544	861	1054	1169	894	2482	1882
25545	110	106	160	147	307	281
25551	183	234	307	219	592	448
25555	455	488	584	462	1040	907
25557	0	0	1	0	1	0
25558	2462	2903	3595	2286	6551	6179
25571	796	909	1121	762	1734	1502
25572	27	37	25	25	65	70
25573	0	0	0	1	0	3
25574	1	1	2	0	1	1
25575	291	337	353	293	707	614
25576	1397	2004	2066	1690	3931	3410
25577	23	25	17	11	32	18
25578	49	66	51	27	119	64
25579	2283	2440	2930	2238	5150	5285
25580	205	262	290	233	627	489
25582	2204	4110	4927	3413	9969	7590
25583	483	561	675	471	1153	1057
25584	69	114	133	103	323	258
25586	515	781	933	601	1627	1365
25588	9	11	19	10	27	23
25591	30	43	48	40	108	66
25592	6	8	5	4	15	8
25597	64	88	108	78	208	182
25602	53	42	59	40	115	80
25607	645	785	997	773	2033	1560
25608	183	276	324	200	606	482
25609	431	438	531	466	1224	942
25610	1	3	1	4	6	8
25612	95	100	130	111	277	242
25613	1187	1351	1585	1367	3617	2683
25616	209	317	336	247	771	632
25626	238	269	339	282	762	482
25630	821	1004	1107	994	2606	2059
25645	31	37	49	35	77	66
25646	127	169	177	131	356	285
25647	293	380	381	260	629	536
25648	97	102	137	96	241	187
25650	20	52	32	17	54	59
25651	1278	1499	1548	1215	3099	2665
25652	0	0	0	1	3	0
25656	3066	3928	5276	3627	9862	7861
25658	1871	2184	2983	1996	4958	4447
25665	39	26	43	39	88	68
25666	609	938	1302	949	2365	1593
25701	3	6	4	0	6	9
25702	395	525	591	465	1121	873
25716	0	0	0	0	0	0
25722	222	241	296	225	621	509
25723	10	20	29	10	44	29
25724	117	176	183	153	391	290
25726	0	0	0	0	0	1
25728	722	875	1128	662	1706	1542
25730	247	334	416	298	790	582
25732	45	59	51	49	151	120
25733	524	653	777	603	1521	1232
25735	334	384	488	360	871	757
25736	219	257	305	236	571	486
25737	173	197	216	195	462	384
25738	5503	7643	9274	6025	16171	14052
25739	144	155	139	132	364	289
25742	155	222	303	241	587	407
25743	1275	1489	1699	1402	3286	3075
25745	380	661	627	525	1154	967
25746	0	0	1	0	4	0
25747	8	23	25	20	31	35
25754	4	0	9	3	7	4
25757	863	929	1084	889	2202	1825
25758	23	26	30	26	54	49
25759	131	181	202	145	401	310
25762	65	106	78	55	160	143
25764	190	212	269	234	643	483
25766	91	128	160	141	339	251
25776	33	54	73	53	103	81
25777	860	946	1230	966	2548	1950
25779	5	9	5	4	10	5
25780	192	252	388	221	726	621
25781	1224	1599	1833	1522	4243	3235
25782	114	158	212	133	353	284
25783	0	0	0	0	0	0
25784	9	15	8	3	16	13
25785	116	146	158	124	272	229
25786	500	626	770	578	1335	1204
25787	5	2	4	3	12	8
25789	29	22	32	19	70	52
25790	241	326	328	240	667	519
25791	482	629	685	554	1443	1196
25792	64	94	117	75	217	217
25793	440	494	517	378	943	829
25794	210	344	399	260	710	581
25795	110	184	179	147	398	252
25804	1	9	1	0	5	3
25809	409	570	610	426	1234	967
25810	807	1206	1281	797	2296	1958
25812	89	180	184	141	351	252
25813	1012	1015	1437	828	2428	1823
25815	60	53	55	37	95	81
25816	439	553	577	444	1131	916
25817	71	88	91	60	176	115
25821	103	164	172	87	249	225
25823	248	356	320	290	778	483
25825	202	300	291	270	678	513
25854	155	233	267	194	539	458
25855	4030	4818	5153	4121	9816	8916
25856	143	199	172	148	409	356
25857	53	53	34	61	111	85
25858	132	173	216	195	527	436
25860	619	623	926	677	1908	1381
25862	428	565	744	603	1634	1183
25867	7941	11500	14853	9505	26471	21434
25868	401	492	491	394	1001	832
25869	122	194	151	124	338	268
25870	57	74	89	54	195	138
25871	791	1104	1191	919	2052	1788
25872	202	225	234	225	591	502
25873	301	470	479	349	1026	824
25875	144	267	239	171	474	400
25876	789	991	1112	1096	2403	2044
25877	13	15	12	5	23	27
25878	127	192	203	150	379	330
25880	109	147	149	103	291	201
25885	561	763	970	644	2163	1913
25887	5	15	6	4	16	9
25888	16	24	17	30	48	26
25889	1698	2435	2641	2266	6065	4737
25892	555	678	646	598	1467	1303
25893	55	58	82	57	154	109
25894	160	174	236	203	554	366
25898	89	102	137	110	275	247
25899	124	99	130	106	286	217
25900	2	0	0	1	0	0
25902	19	43	50	44	85	60
25903	141	207	194	181	440	373
25905	17	10	11	7	42	21
25907	680	849	960	775	2074	1571
25909	232	233	308	223	634	506
25911	123	148	187	148	358	295
25912	15	30	22	19	58	39
25915	69	88	90	80	187	140
25916	1	5	2	3	12	10
25917	393	538	559	485	1274	1008
25920	651	830	959	773	2061	1699
25921	51	73	107	54	154	134
25925	59	92	76	71	160	137
25927	1	1	0	0	2	0
25930	4	12	5	3	10	16
25931	895	1339	1591	995	3091	2260
25932	105	134	173	108	314	241
25933	125	184	187	183	406	366
25934	7	13	8	13	26	20
25935	156	273	256	195	507	390
25936	0	2	0	0	0	0
25937	80	85	91	84	184	184
25938	15	26	40	23	40	36
25939	454	625	716	572	1427	1024
25940	207	310	327	289	735	532
25946	6	11	5	8	6	3
25949	452	514	651	492	1221	1051
25950	265	324	382	317	883	636
25952	0	0	0	0	0	0
25956	53	86	86	58	163	131
25958	325	442	536	447	1057	713
25959	50	60	62	35	131	101
25961	1	1	2	0	1	1
25962	99	146	154	118	374	241
25963	2	5	8	10	19	15
25964	878	1055	1240	948	2388	2158
25967	722	1022	1136	917	2522	1977
25968	1120	1322	1515	1303	3324	2546
25969	288	460	506	332	854	684
25971	71	89	82	87	208	199
25977	0	0	0	0	0	0
25978	206	271	340	209	592	467
25979	429	525	559	472	1300	969
25980	745	1023	912	798	2182	1593
25981	116	152	225	139	564	357
25982	2331	3010	3652	2667	7553	5909
25983	2	1	2	1	1	2
25986	1046	1159	1583	1142	2858	2352
25991	5	5	3	6	12	6
25993	62	94	136	56	182	159
25995	224	261	345	257	624	435
25997	64	36	38	40	112	72
26000	1163	1393	1768	1406	3883	2894
26003	208	326	335	220	707	549
26004	90	155	201	148	381	268
26005	155	202	196	187	417	319
26009	2	0	2	2	4	4
26011	0	1	1	0	1	1
26012	2	1	2	0	2	4
26014	401	386	486	349	952	814
26017	137	171	154	132	335	249
26018	225	317	342	285	757	522
26019	181	264	257	209	579	400
26020	192	278	319	247	664	501
26021	282	399	411	378	1011	739
26023	2	1	7	3	9	7
26024	404	489	596	418	1258	872
26027	219	252	262	224	517	393
26028	1384	2021	2278	1607	3876	3251
26029	16	15	26	16	49	41
26031	104	150	192	105	342	237
26032	259	372	400	340	981	764
26034	812	1139	1402	426	1495	956
26035	92	123	159	114	272	229
26036	152	164	180	178	389	303
26037	194	271	317	271	687	497
26039	2	5	9	2	21	13
26042	71	88	72	76	176	142
26043	8	34	11	2	13	21
26047	54	95	112	73	153	107
26048	183	221	259	236	571	462
26049	19	19	41	19	79	66
26051	4	11	5	4	9	16
26058	47	54	76	48	127	92
26062	286	289	342	235	769	702
26064	60	88	106	70	220	197
26065	157	145	122	114	316	297
26068	1	0	0	1	3	3
26069	2	1	0	1	3	4
26070	0	0	0	1	0	0
26072	51	120	177	77	271	116
26073	3	2	2	4	4	3
26074	891	1275	1278	891	2423	1936
26077	234	239	234	210	482	393
26078	112	156	169	159	357	307
26080	381	503	580	480	1038	891
26082	184	275	405	275	751	567
26083	938	1275	1275	1053	3082	2246
26087	195	258	341	286	731	623
26088	35	46	68	55	102	95
26090	2330	3361	4229	2946	7661	5786
26094	32	67	60	46	100	81
26095	122	157	178	144	398	272
26096	74	77	85	73	237	179
26097	58	53	79	74	201	132
26098	31	36	37	36	75	73
26100	1	2	2	1	10	8
26102	139	156	186	121	320	282
26103	2580	2696	3383	2688	6854	5673
26104	134	200	254	204	429	335
26107	122	88	112	87	205	153
26109	436	707	667	501	1333	1029
26110	334	357	461	381	964	820
26111	226	286	324	249	762	551
26112	574	809	1023	745	1891	1641
26113	841	859	1084	876	2251	1800
26114	0	3	0	0	1	5
26116	594	762	914	521	1439	1082
26117	11	28	38	18	61	62
26121	94	85	117	94	287	236
26123	1497	1614	2100	1584	3884	3096
26124	0	0	0	0	0	0
26126	3	9	8	7	21	16
26127	81	121	152	123	288	249
26131	2962	2876	4277	3040	6865	6759
26134	28	51	53	43	118	95
26135	213	327	343	251	577	483
26141	294	343	345	271	696	583
26142	46	58	100	52	139	119
26147	5	5	9	5	12	9
26150	1181	1373	1581	1308	3520	2735
26153	246	260	388	302	664	522
26154	78	98	107	110	260	183
26155	544	736	794	555	1563	1269
26156	78	85	134	87	250	245
26158	1000	1512	1691	1173	3265	2915
26159	396	390	515	354	944	713
26162	14	11	21	4	34	26
26163	1812	2343	3819	2291	6116	4616
26166	0	0	0	0	0	0
26167	8	26	19	11	40	25
26170	17	34	36	31	75	84
26171	236	298	333	229	659	584
26172	135	158	176	138	279	240
26173	108	165	172	167	326	260
26175	1	2	3	2	14	6
26176	101	185	168	122	302	261
26177	16	26	18	17	44	42
26179	1492	1738	1812	1604	3575	3338
26180	0	2	0	0	0	0
26181	565	624	897	659	1603	1256
26185	888	1226	1653	1057	2606	1954
26187	105	147	139	150	377	250
26188	116	169	156	116	295	243
26189	19	35	39	26	85	68
26192	215	251	255	223	525	430
26193	523	521	592	370	1032	1040
26196	2	3	2	5	7	6
26197	91	147	212	152	366	297
26198	139	187	200	141	335	299
26199	187	256	253	181	439	337
26200	66	84	92	81	154	153
26201	259	356	392	255	685	561
26202	2579	4002	4368	3112	7759	7135
26203	494	661	582	590	1408	1153
26204	2817	3308	3387	2831	6560	6143
26205	3	1	2	4	4	4
26207	875	1087	1249	862	2346	1895
26208	10	29	13	17	41	33
26209	148	220	196	183	419	320
26211	65	90	77	75	152	145
26213	219	233	245	188	432	380
26219	1474	1643	2179	1537	3922	3253
26220	53	47	64	45	136	92
26222	10	20	26	27	53	42
26223	4616	6381	7300	5914	15310	12716
26224	9	12	13	10	29	19
26226	3	4	3	1	11	6
26227	76	158	160	124	267	197
26228	0	0	2	0	1	0
26229	1022	1221	1456	1196	3064	2466
26234	2047	2698	3048	2669	7030	5358
26235	2254	3474	4792	2759	8168	6425
26237	0	0	1	0	1	0
26238	338	575	589	512	1349	942
26239	199	265	245	192	517	411
26240	93	178	180	127	271	253
26241	10	23	14	15	45	43
26245	383	570	602	473	1257	929
26247	27	12	13	17	22	26
26248	157	192	184	161	423	315
26249	1027	1507	1624	1369	3335	2703
26251	0	0	0	0	0	0
26254	321	395	413	351	915	720
26255	142	273	173	179	394	312
26258	0	1	0	0	1	1
26259	733	835	938	728	1701	1475
26260	887	1216	1242	1064	2713	2285
26269	170	235	241	188	436	381
26270	168	195	247	176	391	317
26271	3	3	8	4	8	6
26272	0	0	0	0	0	0
26273	85	130	132	90	218	190
26274	28	16	26	18	44	48
26275	551	632	857	610	1593	1323
26276	352	516	598	422	1155	917
26277	1838	2236	2395	1997	4992	4348
26278	170	425	484	316	984	864
26279	97	132	157	135	309	268
26280	383	501	595	466	1088	914
26281	118	145	161	105	329	244
26283	116	125	159	93	278	258
26285	1	0	1	1	1	2
26288	80	93	115	67	219	216
26289	449	503	678	490	1232	1015
26295	0	1	0	0	1	2
26301	4	8	10	8	20	22
26303	11	16	26	21	40	56
26304	0	0	0	0	0	1
26305	513	622	629	514	1307	1198
26307	85	101	121	95	210	156
26308	1	0	1	0	0	0
26309	213	309	311	232	669	524
26311	351	400	501	347	974	796
26312	30	39	40	32	75	60
26313	148	139	167	118	330	298
26315	17	26	24	20	38	61
26317	164	220	259	203	523	437
26319	577	615	782	562	1458	1162
26321	20	17	25	16	37	37
26322	78	105	190	81	228	143
26327	0	0	0	0	0	0
26331	0	1	0	0	1	0
26333	43	69	50	49	118	86
26335	1195	1575	1863	1344	3287	2704
26339	317	303	392	276	751	592
26341	1146	1476	1813	1313	3892	2897
26342	148	207	237	161	449	342
26343	2	1	1	4	11	6
26344	577	502	598	572	1229	1094
26347	78	79	54	57	123	116
26348	0	0	0	0	1	0
26349	362	384	530	332	821	688
26353	553	753	798	633	1668	1295
26354	188	405	654	317	774	385
26355	68	112	188	114	301	162
26356	410	528	576	471	1248	991
26357	0	0	1	0	0	1
26358	2	4	0	2	6	8
26360	260	301	418	308	1106	717
26361	121	146	209	138	377	277
26365	109	220	210	120	363	278
26368	0	0	0	0	0	0
26374	592	724	798	669	1822	1514
26377	174	282	291	221	658	494
26380	23	39	60	38	71	64
26384	243	206	373	232	640	513
26385	662	1021	1002	796	2124	1643
26387	6	5	2	5	11	9
26388	8	8	7	12	21	19
26389	14	37	35	23	76	42
26390	0	0	1	0	0	0
26393	282	335	462	303	845	661
26394	0	0	0	0	1	0
26395	27	36	42	31	65	61
26398	0	0	0	0	0	0
26399	34	30	46	31	116	79
26401	0	1	0	0	1	1
26404	61	62	86	55	151	129
26405	5	2	3	5	9	7
26407	2	5	3	3	9	10
26409	526	532	684	432	1119	944
26411	299	444	503	392	941	884
26413	0	0	0	0	0	0
26414	14	43	22	24	42	30
26415	0	0	0	1	1	0
26417	0	0	0	0	1	0
26418	10	28	31	16	49	56
26421	1408	2335	2322	1708	4538	3990
26424	1131	1771	1793	1443	3304	2645
26425	669	762	882	568	1428	1351
26426	977	1382	1334	1107	2613	2276
26427	197	250	256	183	453	342
26429	3	5	8	5	8	5
26430	141	175	203	133	388	339
26432	3	5	8	4	18	12
26433	18	40	28	20	62	59
26434	941	970	1371	1038	2726	2134
26435	5	6	8	4	12	7
26436	68	65	105	75	216	195
26437	194	195	174	207	296	320
26439	342	444	577	396	1070	841
26442	2011	2398	2441	1960	4359	4055
26443	1033	1415	1696	1214	3605	3153
26447	162	216	186	160	360	298
26450	0	0	0	2	2	2
26452	129	126	135	129	248	222
26455	320	395	489	354	1075	779
26456	141	194	215	158	389	337
26457	375	545	609	480	1117	903
26458	690	921	1014	743	1819	1529
26459	0	0	0	1	0	1
26463	971	723	739	945	1522	1485
26466	187	226	284	215	590	457
26469	743	973	1333	905	2391	1719
26470	506	681	866	613	1609	1183
26471	29	48	38	43	104	74
26473	7328	11938	14295	9022	25146	20071
26475	51	86	66	59	166	137
26478	212	300	368	234	660	587
26479	31	50	38	29	37	42
26480	11	18	18	26	35	32
26482	682	810	958	641	1987	1513
26483	13	16	18	9	31	36
26484	320	364	469	344	946	701
26490	2239	2484	3345	2331	6166	5153
26491	464	537	782	542	1312	1055
26492	54	73	77	74	180	141
26494	43	58	101	76	175	128
26495	64	104	103	106	213	190
26496	791	1100	1110	823	1985	1686
26497	0	1	0	0	0	0
26499	236	291	296	266	728	542
26500	102	112	138	97	299	182
26502	153	211	268	189	390	309
26504	125	159	148	156	416	298
26509	461	626	601	500	1212	1086
26510	205	338	367	221	710	648
26511	250	350	443	344	954	706
26514	606	580	722	632	1585	1133
26516	362	399	524	341	889	656
26519	159	251	279	209	552	521
26520	149	166	248	184	448	359
26525	9	9	5	10	11	11
26526	420	546	594	487	1279	956
26527	493	674	780	574	1596	1183
26532	2	0	0	1	1	0
26535	0	0	0	2	0	1
26544	31	43	47	23	74	74
26546	17	21	12	14	51	35
26547	49	85	70	59	161	152
26548	2	6	4	2	19	16
26553	1660	2084	2494	1941	4452	3935
26554	936	1329	1494	1092	2913	2356
26556	41	39	62	34	99	59
26558	81	117	110	93	175	158
26560	0	0	0	0	1	0
26563	245	277	279	271	618	451
26564	0	3	4	4	3	1
26565	199	203	314	210	498	390
26566	132	216	218	134	412	297
26567	0	1	1	4	2	1
26568	339	437	486	355	996	740
26571	645	877	1002	777	1875	1534
26572	0	0	0	0	0	0
26573	0	0	0	0	0	0
26574	3	0	0	0	3	1
26575	91	134	164	108	272	198
26576	13198	16416	17170	14828	37679	30303
26577	145	160	213	127	381	270
26578	142	201	235	203	458	381
26579	5	3	3	3	15	11
26580	0	0	0	0	0	0
26581	0	0	0	0	0	2
26582	0	0	0	1	1	0
26584	188	241	290	229	611	503
26585	2113	2629	2869	2336	5961	4899
26586	40	81	76	52	139	102
26587	1915	2119	2700	2092	5250	4652
26589	2	5	4	6	8	10
26592	0	0	0	0	10	3
26594	416	487	540	428	1153	868
26596	699	769	1196	826	2152	1785
26600	147	227	236	185	382	302
26602	1	2	2	0	0	5
26603	292	454	535	360	973	747
26604	99	108	129	82	218	205
26605	7	9	18	7	18	12
26608	536	728	765	544	1426	1227
26609	1	0	2	0	0	0
26610	127	137	196	155	340	320
26611	3	2	1	3	8	5
26614	152	177	190	141	436	337
26615	714	971	1065	866	2398	1917
26616	4	4	3	2	10	8
26617	381	518	501	389	1077	889
26618	426	456	637	448	1211	969
26620	412	498	538	415	1034	825
26621	0	3	0	0	3	1
26622	6	5	9	8	17	8
26623	1587	1466	1924	1578	4050	3285
26626	414	585	622	469	1360	1073
26627	74	80	70	72	125	115
26628	4	11	7	34	124	129
26630	3	1	5	6	8	8
26632	124	127	141	120	279	209
26634	372	455	563	383	979	731
26637	5	8	10	4	24	19
26638	6	14	8	9	5	4
26639	4	10	10	7	28	15
26640	1035	1031	1478	944	2497	2091
26641	291	383	413	316	782	691
26643	763	832	987	787	2059	1561
26644	1	4	3	2	5	3
26645	0	0	0	0	0	1
26646	44	39	69	23	87	48
26648	103	127	144	84	214	214
26649	6	12	9	6	24	21
26650	9	7	9	16	25	32
26655	102	131	152	101	291	233
26656	14	14	27	16	50	38
26657	386	468	539	339	962	747
26659	100	97	100	81	197	148
26662	189	202	228	151	442	371
26663	496	612	961	653	1833	1300
26664	469	656	777	554	1488	1226
26667	409	309	521	390	953	826
26668	4	31	5	8	22	21
26669	5	8	7	6	13	15
26670	338	423	465	360	947	759
26672	106	132	154	124	311	280
26674	51	83	93	70	166	167
26675	130	171	231	166	476	351
26676	67	94	112	76	222	212
26678	179	230	294	195	653	522
26679	19	19	17	15	47	30
26683	16	31	31	26	72	61
26686	0	0	1	2	0	1
26687	195	241	254	269	515	457
26688	332	384	470	386	921	742
26692	0	0	0	0	2	0
26694	59	59	80	74	151	137
26696	389	506	563	515	1238	924
26697	91	141	160	104	195	173
26698	89	114	109	77	222	175
26701	994	1926	1847	1508	3665	2821
26705	162	190	170	168	414	344
26707	48	46	56	62	138	125
26708	3	10	6	7	29	11
26709	161	189	213	172	483	371
26712	9	21	25	10	29	27
26715	0	0	0	0	0	0
26718	374	478	566	480	1158	937
26721	1053	1329	1759	1284	3810	3091
26723	29	31	34	24	81	67
26725	0	1	0	2	1	0
26726	3	4	6	1	8	10
26727	138	197	176	195	478	364
26728	205	562	360	244	736	736
26729	0	1	0	0	0	0
26730	9	15	18	12	48	26
26734	0	0	0	0	0	0
26735	0	0	0	0	0	1
26736	6	3	6	6	19	15
26737	524	721	827	664	1831	1398
26739	291	400	558	383	1048	748
26740	218	265	311	259	661	504
26743	235	290	362	253	796	557
26748	245	244	336	255	671	507
26749	201	341	421	314	723	540
26750	676	867	982	750	2158	1679
26751	0	0	1	0	1	1
26753	238	263	307	262	687	491
26754	304	321	380	329	854	624
26755	428	632	631	537	1510	1141
26761	269	396	417	367	919	685
26764	6420	8367	10103	7273	20301	17053
26765	56	67	84	60	163	119
26766	197	275	280	244	683	498
26767	328	486	550	427	1247	840
26768	173	192	297	170	456	360
26770	1	2	4	1	2	2
26771	56	67	76	76	169	127
26773	244	360	425	308	810	676
26774	1	7	3	0	10	4
26775	691	851	968	807	1972	1568
26778	69	112	119	84	217	169
26779	5	7	9	10	25	19
26781	512	673	837	617	1571	1138
26782	1287	1563	2059	1433	3644	3101
26784	45	49	66	50	117	95
26785	6	13	15	11	25	21
26786	29	34	41	40	83	46
26787	1176	1173	1604	1183	3178	2595
26788	195	195	284	158	408	328
26790	613	702	754	596	1315	1195
26791	106	104	144	123	264	260
26792	192	236	254	187	444	427
26796	156	190	197	142	422	373
26797	4259	5416	5416	4546	10544	9670
26798	88	121	134	98	278	220
26799	123	144	189	162	394	294
26803	96	96	108	62	163	113
26805	0	0	0	0	0	0
26806	63	67	76	60	131	119
26807	5	12	13	15	32	27
26810	195	262	286	229	585	465
